#{"t_start": 1674316415.0256553, "env_id": "gripper-env-v0"}
r,l,t
7613.914929,14,7355.409791
10000.0,1,7356.593015
9415.727794,5,7357.926059
9615.921195,4,7359.276315
9215.480912,6,7360.676417
9213.863757,6,7362.211572
9215.7981,6,7363.859907
9211.086434,6,7365.259263
8611.459192,9,7366.877215
9413.201664,5,7368.226072
8818.435649,8,7369.794116
9419.044058,5,7371.0261
9416.616812,5,7372.460572
9416.305182,5,7373.943543
9414.197501,5,7375.343572
9217.595594,6,7376.809716
-1271.727238,64,7382.29387
8806.918869,8,7383.793734
9016.99902,7,7385.259845
6222.739717,24,7388.260362
6715.906279,19,7390.560137
9615.113592,4,7391.943358
8036.625173,13,7393.810679
9413.471286,5,7395.176781
9217.300613,6,7396.67661
8821.904782,9,7398.527684
-14460.189089,130,7411.477365
6421.074668,21,7414.143074
9031.557297,8,7415.810598
-1232.807233,61,7421.526978
9016.884146,8,7423.226418
7309.354258,16,7425.544186
8529.281672,10,7427.243026
5728.354416,25,7429.960132
3676.801774,48,7434.760919
9016.696033,9,7436.55998
-7536.077001,95,7444.610319
9333.922927,6,7446.427241
8930.871491,8,7448.110645
8335.049528,11,7449.926398
8615.16627,9,7451.928303
8626.540052,10,7453.710326
9030.874777,8,7455.493465
8921.057303,8,7457.260884
8732.840871,9,7459.010701
7550.252199,16,7461.193988
8934.566909,8,7462.876711
8722.79634,9,7464.459755
8830.080835,9,7467.095683
8919.657859,8,7469.061445
8816.45738,8,7470.710415
8136.252601,16,7473.527432
8930.001531,8,7475.460831
9333.852737,6,7476.976133
5837.301301,25,7479.510037
8729.310364,10,7481.260191
9334.225924,6,7482.860494
9333.33078,6,7484.392756
9533.058069,5,7486.211548
8815.728977,9,7487.959823
6746.391894,20,7491.045154
6746.33738,20,7493.393143
8832.779989,9,7495.143773
8932.463046,8,7496.911188
8330.426146,11,7498.861295
9418.317214,5,7500.359994
8931.545816,8,7503.078603
8214.763506,11,7504.893848
7833.47306,14,7506.876403
8529.850366,10,7508.543751
-38171.648718,200,7523.943013
8930.699526,8,7525.492893
9418.191792,5,7526.943123
8347.324227,12,7528.90975
8816.416782,8,7530.509585
8227.798827,12,7532.611483
8529.19408,11,7534.611447
8933.299161,8,7536.292931
8534.031193,11,7538.227428
9134.167838,7,7539.742918
9323.484631,6,7541.360171
8220.37522,11,7543.159624
9423.559586,5,7544.676025
7937.345683,14,7546.810618
9324.950458,6,7548.693883
9018.786698,7,7550.610706
8455.401802,13,7552.811806
9217.116057,6,7554.2601
9116.344201,7,7556.327978
6505.66912,24,7560.295698
8533.114562,10,7562.060749
9131.314778,7,7563.643404
9132.845267,7,7565.327385
9018.128834,7,7566.910498
9419.315762,5,7568.359972
4069.444191,35,7571.910321
-16177.496026,134,7587.659402
6134.821537,22,7590.126247
9422.636388,5,7591.54258
9221.113475,6,7593.110413
6275.400047,24,7595.943478
6366.11989,23,7598.794323
8533.786073,11,7600.543168
9217.953092,6,7602.160219
8417.626204,10,7603.944289
4954.405345,31,7607.09312
8933.488976,8,7608.676219
8617.866695,9,7610.510625
9130.86116,7,7612.075911
9333.539927,6,7613.576679
9415.325268,5,7615.009526
7330.692365,16,7617.093845
9129.95107,7,7618.643355
8933.61104,8,7620.409847
9331.136782,6,7621.992638
6422.718955,22,7624.827729
4859.336978,31,7628.093143
9124.546213,7,7629.709751
9217.250786,6,7631.527844
8531.007096,10,7633.226021
8021.732711,12,7635.160571
9123.54479,7,7636.876606
9416.46562,5,7638.409315
8730.672309,9,7640.443158
7931.400668,14,7642.727918
8735.146375,9,7644.44273
8820.590279,8,7646.159377
9534.423215,5,7647.642492
8630.406269,10,7649.409314
9215.032803,6,7651.143606
7082.094397,21,7653.660394
8734.679667,9,7655.777715
9015.514851,7,7657.325984
2906.825612,43,7661.32642
9019.426683,7,7662.943789
8928.224463,8,7664.809628
9127.733888,7,7666.376103
9214.82798,6,7667.876312
8516.589903,11,7669.643329
9333.034184,6,7671.21004
8928.866363,8,7673.228885
8731.203976,9,7674.943331
4487.954531,33,7677.892881
8926.918373,8,7679.509576
8331.735816,11,7681.392824
8817.875296,8,7683.009343
8228.795459,12,7685.278577
9331.738673,6,7686.87609
8932.79048,8,7688.527037
9621.333523,4,7689.925524
4363.232917,34,7692.826186
8627.532643,10,7694.643951
9129.983138,7,7696.393875
9016.517323,7,7697.892679
9531.565996,5,7699.326026
9132.610337,7,7700.876013
7546.381266,16,7703.376334
9131.974551,7,7705.076998
8540.077089,11,7707.177248
9222.435463,7,7708.827299
9219.587358,6,7710.325758
8314.926826,11,7712.243663
9331.328012,6,7713.776137
8535.53012,11,7715.859986
8146.025697,13,7718.060788
9330.623921,6,7719.777454
9215.733068,6,7721.326803
8923.690445,8,7723.12794
9416.054083,5,7724.809793
5770.467095,28,7727.809722
9215.926476,6,7729.376654
7722.993079,14,7731.427356
9124.049538,7,7733.077507
9335.014612,6,7734.793818
8817.31446,8,7736.37606
9415.722697,5,7737.893159
9219.232601,6,7739.459183
7960.26511,15,7743.113067
9117.351701,7,7744.760245
-7182.699618,89,7752.443631
8321.257308,11,7754.42743
9136.362688,7,7756.059988
9132.533435,7,7757.726894
8135.904604,13,7759.759606
6822.715317,18,7761.826189
8526.874307,10,7763.709839
9016.537686,7,7765.3263
8632.543445,10,7767.193401
9015.08549,7,7768.909781
9328.292969,6,7770.392836
8931.581731,8,7772.059646
8933.28249,8,7773.793301
4847.543768,30,7776.976514
9018.204268,7,7778.542414
9032.023366,8,7780.226433
6552.84945,22,7782.910934
8936.032682,8,7784.60941
8532.484132,10,7786.560487
8930.986265,8,7788.444408
9333.618502,6,7790.010258
9219.67692,6,7791.994834
8730.922535,9,7793.793737
9028.271402,8,7795.376649
8734.146371,9,7797.143597
8416.443492,10,7798.992633
8919.668369,8,7800.710091
6431.68018,21,7803.076109
6619.700196,19,7805.644275
8531.444643,10,7807.443847
8933.803833,8,7809.042849
5448.482347,27,7811.960502
6524.910878,20,7814.425682
6619.907391,21,7817.010238
8616.747703,9,7818.726474
8031.251345,13,7820.760023
9333.554308,6,7822.393343
9018.365008,7,7824.227948
9020.625576,7,7825.809285
8815.982877,8,7827.377136
8418.612639,10,7829.310098
6329.673234,21,7833.209599
3258.680303,38,7836.693413
9531.578566,5,7838.192323
4744.746727,31,7841.509483
6708.68082,23,7844.460885
8726.915575,9,7846.427588
8819.380589,8,7848.226358
8720.400273,10,7850.027193
9214.499234,6,7851.559768
7338.857204,18,7853.876232
8931.914127,8,7855.710074
9126.749506,7,7857.292691
9330.565454,6,7858.759341
8017.395032,12,7861.312632
8729.127472,9,7863.127043
8342.714064,13,7865.142878
8819.292411,10,7867.126609
7945.157559,14,7869.260425
8146.756158,13,7871.276267
-4026.119631,77,7877.960352
7517.737503,15,7880.327915
9014.296787,7,7881.909849
9215.45211,6,7883.644059
9219.904299,6,7885.193603
9018.520946,7,7886.977486
8323.980938,14,7888.97646
8929.767791,8,7890.559799
8932.476565,8,7892.612104
8438.791134,11,7894.560118
8935.666809,8,7896.593093
8935.551129,8,7898.360438
-2677.342343,66,7903.727093
8627.779907,10,7905.526798
7326.578948,16,7907.842929
8624.087335,9,7909.644549
8527.894632,10,7911.61045
8115.563273,12,7913.409981
9419.288361,5,7914.859262
6787.281083,22,7917.794207
9131.281597,7,7919.360083
9617.372148,4,7920.742316
7009.032386,17,7923.477185
9332.564127,6,7924.925927
9132.775331,7,7926.625956
8133.443789,12,7929.361964
9014.498428,7,7930.993123
9416.809408,5,7932.492473
9217.340077,6,7934.025685
4862.088026,36,7937.560254
-20858.491043,158,7956.813076
9217.073348,6,7958.359215
8810.573999,8,7960.076665
8334.124633,12,7961.892552
8818.7616,9,7963.543027
8233.872928,12,7965.944476
9220.850114,6,7967.476215
7940.518061,15,7969.659037
8616.811824,9,7971.259524
8619.844189,9,7973.244583
8213.895897,11,7975.176323
9218.968136,6,7976.760198
9215.582899,6,7978.242548
7711.805715,14,7981.01113
8147.96012,13,7983.092841
9126.044667,7,7984.592465
8532.07464,10,7986.526882
8818.673207,8,7988.126892
9327.453948,6,7989.742777
9418.91653,5,7991.209008
8751.663958,10,7993.143749
8421.312025,10,7994.875808
9330.815122,6,7996.526679
9334.135956,6,7998.042839
9417.499865,5,7999.458936
8728.326765,9,8001.477016
6939.971157,20,8004.026953
9327.647788,6,8005.709546
8446.327583,12,8008.045253
5725.749661,24,8010.526813
9130.003178,7,8012.12583
7523.536713,17,8014.426111
5625.321025,38,8018.560227
8324.637262,11,8020.677267
9621.954824,4,8022.076369
8925.631549,8,8023.894189
9129.175075,7,8025.542375
9334.461127,6,8027.092952
8347.040926,12,8029.042346
9130.612985,7,8030.90957
9214.622149,6,8032.526316
8624.2109,9,8034.19322
8614.684276,9,8036.093612
8132.606696,13,8038.527936
9218.520251,6,8040.009138
7839.48164,15,8042.142972
8613.498302,9,8043.859714
8928.929262,8,8045.526994
9219.210428,6,8047.025512
9333.082379,6,8048.525729
6839.845032,20,8051.827263
8616.206304,10,8053.59232
7646.099179,16,8055.910183
9621.793648,4,8057.593799
8817.982742,8,8059.359702
8933.188619,8,8061.159961
9023.116198,7,8062.659134
7834.175067,14,8064.893246
9016.447084,7,8066.577083
8933.543697,8,8068.159033
8834.726564,9,8069.926799
6230.445271,22,8072.44266
3847.074255,35,8076.627563
8523.621375,10,8078.392333
9016.802333,7,8079.909363
9217.688023,6,8081.678488
9206.563754,6,8083.460241
8930.59244,8,8084.992369
9618.605311,4,8086.459368
9130.167417,7,8088.059777
9033.049292,8,8089.79369
9219.249627,6,8091.494272
9132.402168,7,8092.99287
9132.675258,7,8094.676847
6617.650274,22,8097.460786
7825.465447,14,8099.543526
9015.225745,7,8101.10924
5073.622613,31,8105.194465
7329.759934,16,8107.393309
9127.584024,7,8108.909295
7936.423111,13,8110.976745
7129.030734,18,8113.275974
7752.355312,15,8115.726552
5932.602465,24,8118.760934
9021.563335,7,8120.359845
9216.219748,6,8121.975817
9318.494322,6,8123.559754
8929.348441,8,8125.293558
8821.635292,8,8126.893581
9131.126472,7,8128.392469
9134.479401,7,8129.958887
8730.048251,9,8131.792921
9417.062307,5,8133.292564
-43.459928,55,8139.576839
9221.675001,6,8141.260206
9328.605327,6,8142.842341
9216.928347,6,8144.426514
9614.412967,4,8145.775285
9215.619787,6,8147.292491
8016.31953,12,8149.259741
8736.273092,9,8150.976987
9129.939814,7,8152.744278
7340.695742,17,8155.377319
9217.857581,6,8156.908949
7925.939593,13,8158.875837
8230.480481,12,8160.793236
8931.441241,8,8163.112683
6225.800154,22,8165.842985
9331.743477,6,8167.392923
9415.846009,5,8169.027422
7840.085822,14,8171.242993
9333.636769,6,8172.826512
9334.171982,6,8174.50925
8828.040834,9,8176.410319
8035.164529,13,8178.376412
9330.846358,6,8179.858677
8732.122923,9,8181.659774
8934.356255,8,8183.34305
8533.341027,11,8185.275992
7929.987128,13,8187.276731
5437.420676,26,8190.460243
8614.041562,9,8192.343013
8730.492213,9,8194.043211
7037.573236,19,8196.926936
9134.331123,7,8198.525779
7068.299696,20,8201.110353
8932.158332,8,8202.809465
8731.237202,9,8204.744349
8218.696036,11,8206.492769
9413.265241,5,8207.942063
10000.0,1,8209.258736
8331.243825,11,8211.143148
5533.264332,25,8214.444056
7826.693106,14,8216.575815
9117.590257,7,8218.142144
8629.826273,11,8220.428736
9420.02909,5,8221.991976
9222.972249,6,8223.625842
7632.74433,15,8226.127535
9214.399736,6,8227.791858
9319.888737,6,8229.525925
9023.500337,7,8231.510054
6981.475583,22,8234.525832
9333.875674,6,8236.091903
9019.957189,7,8237.77537
9018.877151,7,8239.777836
9133.341206,7,8241.392724
6136.020883,24,8244.126736
7851.051957,15,8246.243089
8930.927734,8,8247.90926
8927.129351,8,8249.726734
5753.326881,27,8253.726252
8633.101443,10,8255.710956
7853.265505,16,8257.942872
9328.465317,6,8259.459715
9332.890582,6,8261.010348
7547.687632,18,8263.859211
7834.760275,14,8265.926647
8514.418264,10,8267.692275
7952.180219,14,8269.993496
6433.467847,21,8272.359156
9134.086404,7,8274.059971
9531.221317,5,8275.575434
8524.277545,10,8277.510197
-2925.33993,76,8283.475648
8128.249198,12,8285.408889
9334.253009,6,8286.925397
8930.134836,8,8288.559347
7158.051188,18,8290.892541
9217.647933,6,8292.493033
9218.707976,6,8294.175459
6618.02007,20,8296.74368
8818.80299,8,8298.375387
9217.464288,6,8299.89245
7824.5314,14,8301.992733
9334.198567,6,8303.558579
4060.481161,35,8306.958851
6722.453103,19,8309.542411
9135.156309,7,8311.108974
8531.398633,10,8312.9929
8255.224006,13,8315.126553
9216.897701,6,8316.793298
5832.06774,24,8319.842634
9131.506031,7,8321.442492
6375.492299,23,8324.026057
9523.936623,5,8325.49248
8828.686935,9,8327.108438
7435.634394,16,8329.644211
5945.229183,25,8332.426415
9217.465726,6,8333.92517
9130.177857,7,8335.526143
6061.446255,25,8338.575863
9415.674472,5,8340.209163
5140.949582,30,8343.476503
9128.70909,7,8345.208777
8926.510197,8,8347.111281
4409.385663,30,8350.308819
9334.94836,6,8351.893321
9217.91863,6,8353.459712
9016.273424,7,8355.008706
8935.817621,8,8356.742781
6755.715973,21,8359.376383
8748.422345,10,8361.492927
8929.344488,8,8363.17541
9325.928525,6,8364.626168
8725.759488,9,8366.409588
7932.224605,13,8368.376158
8921.283723,8,8370.192468
8821.410494,9,8372.160948
4897.161717,32,8374.992085
8430.517021,11,8377.125697
2239.605231,43,8380.875773
7918.413881,13,8383.025151
9419.353953,5,8384.759382
9417.438263,5,8386.275841
7927.663745,13,8388.260297
9016.068497,7,8390.092352
9130.750042,7,8391.626108
7129.35672,18,8394.075763
1420.773254,45,8398.558969
9214.926409,6,8400.176257
8417.560316,10,8402.059803
8618.722955,9,8403.859957
7304.017988,16,8406.20892
8923.739556,8,8407.959693
6940.035575,20,8410.359506
8347.17303,12,8412.343496
9218.438147,6,8413.892688
9417.516779,5,8415.392329
8734.23513,9,8417.342704
9020.230134,7,8418.926023
7246.542208,18,8421.325597
6269.765738,24,8423.959498
9333.795841,6,8425.65876
5218.790176,29,8428.87553
8616.848922,9,8430.994123
9018.161863,7,8432.592251
9333.310378,6,8434.243286
3844.262235,36,8437.626159
9331.664882,6,8439.142745
9332.46591,6,8441.04316
7750.192731,15,8443.511008
8133.67331,12,8445.509667
7936.892925,14,8447.508691
8721.923582,9,8449.075563
8026.486126,13,8451.025485
9417.267502,5,8452.542405
8529.138784,11,8454.392792
9332.796012,6,8456.143432
8631.888607,10,8458.360612
6928.097854,18,8460.709066
5531.233939,25,8463.159066
9217.55327,6,8464.725316
9133.132892,7,8466.459687
7358.320772,18,8468.742702
7734.662424,14,8470.826637
8928.177266,9,8472.542234
9216.85063,6,8474.159813
7339.562502,17,8476.643276
9418.023256,5,8478.29222
9017.438723,7,8480.009675
6450.900517,22,8482.693064
9133.360147,7,8484.342935
9420.322572,5,8485.759448
9017.423178,7,8487.460094
7216.7157,16,8489.391606
8015.999498,12,8491.325956
1928.288025,45,8496.843541
9022.547111,7,8498.542054
9133.09737,7,8500.075211
8199.738601,11,8501.942514
8142.024278,14,8503.959176
8330.176464,12,8506.142966
9335.225157,6,8507.658525
9621.507124,4,8509.193991
7714.332062,14,8511.34205
5960.857826,25,8514.460192
8931.427735,8,8516.042349
9215.713972,6,8517.609152
4451.741072,32,8520.60927
9222.952508,6,8522.108291
9420.18412,5,8523.659864
9017.088337,7,8525.477965
8833.949623,9,8527.460647
9330.542158,6,8528.924702
7949.698834,14,8530.841684
9215.771622,6,8532.525615
9022.789964,7,8534.192971
9223.85755,6,8535.741714
8618.302482,9,8537.47599
8621.609799,9,8539.258455
8724.129501,9,8541.009553
9413.982994,5,8542.626895
9222.646801,6,8544.193853
9018.0808,7,8546.111305
8719.145956,9,8548.092824
8133.061476,12,8550.010388
9022.366059,7,8551.74337
9613.939586,4,8553.276075
9419.666687,5,8554.742007
8820.391074,8,8556.61122
9133.168617,7,8558.376134
7558.015179,19,8560.859942
8917.363273,8,8562.592278
7220.727382,16,8565.061042
4289.243996,35,8569.327516
9229.094001,7,8570.94222
7449.322882,17,8573.427043
9212.057964,6,8574.9765
8932.089598,8,8576.658852
8122.635653,12,8579.528541
8932.393726,8,8581.158706
9021.264985,7,8582.759292
7951.747263,14,8584.926157
8528.225419,10,8586.642724
-40000.0,200,8611.776386
9016.150941,7,8613.35878
7031.621429,19,8616.009924
9132.669674,7,8617.659141
9214.27649,6,8619.209208
8934.180284,8,8621.411837
9020.991441,7,8623.211673
8351.778016,12,8625.142274
8821.587952,8,8626.758845
9018.361899,7,8628.609874
9015.842362,7,8630.226418
9218.974767,6,8632.026074
9422.357012,5,8633.52633
9900.015665,2,8634.891453
9021.598428,7,8636.576916
7193.396552,20,8639.675866
8216.51156,11,8641.576649
8814.010963,8,8643.243012
9617.918756,4,8644.726474
7430.299826,16,8646.975836
-62.143252,54,8651.925686
9329.007302,6,8653.65953
9216.367858,6,8655.376831
9219.873259,6,8656.959545
8237.153389,12,8659.260586
8735.745406,9,8660.958462
8731.381666,9,8662.70959
9022.297,7,8664.426473
8933.451977,8,8666.025539
9336.284894,6,8667.67614
8815.717005,8,8669.359921
9019.749969,7,8670.941892
5532.972352,25,8673.809161
7573.302567,17,8676.476411
8336.010525,12,8678.49315
9217.351211,6,8680.109188
8821.210172,8,8681.626132
9217.716528,6,8683.259199
-227.465149,64,8690.442657
8625.563905,9,8692.243266
8929.56078,8,8693.943236
9230.781563,7,8695.625106
8550.071979,11,8697.710078
8634.976536,10,8699.526088
9019.811995,7,8701.511332
9021.899696,7,8703.092672
9015.839078,7,8704.810019
9415.974764,5,8706.325637
9417.682293,5,8707.808703
8414.854282,10,8710.162344
5219.18239,26,8713.092454
8934.308806,8,8714.725319
8730.653052,9,8716.642229
8924.811049,8,8718.358783
8818.097961,8,8720.060111
9616.619421,4,8721.609273
9134.766984,7,8723.225555
6211.822304,26,8726.259801
9018.189002,7,8727.859187
9017.21074,7,8729.660788
9222.16653,6,8731.225448
7264.789531,19,8733.910308
9133.549261,7,8735.525595
9216.997046,6,8737.142553
9133.748548,7,8738.74192
5942.539707,25,8741.593277
8333.364634,12,8744.393273
9021.16142,7,8746.042445
7341.844127,17,8748.509115
9132.924497,7,8750.193392
8332.400417,11,8752.209399
7829.093135,16,8754.542744
8924.938901,8,8756.225364
8231.735155,12,8758.260138
9132.551175,7,8760.17811
9220.300834,7,8761.876679
9124.245308,7,8763.408437
7548.341676,16,8766.959522
9215.843751,6,8768.658958
6931.515564,19,8771.159997
7032.542542,18,8773.625602
9134.645936,7,8775.225148
8334.115987,11,8777.159617
10000.0,1,8778.475605
6938.535242,20,8781.159815
9329.159799,6,8782.792931
7527.261246,16,8785.243062
8929.157098,8,8787.009668
4346.115471,33,8790.359124
8934.830978,8,8792.108638
9016.274894,7,8793.743263
9133.003299,7,8795.341833
8333.115748,11,8797.175854
8031.183502,13,8799.593263
9131.845057,7,8801.393307
7835.266932,14,8803.576808
8926.108778,8,8805.443679
9215.922359,6,8807.461095
5850.02355,25,8810.293081
9217.346695,6,8811.825034
8619.011872,9,8813.643792
9533.246833,5,8815.292912
9133.265648,7,8816.92605
8733.181841,9,8819.745383
9328.355971,6,8821.309621
9018.362243,7,8822.908134
9135.16127,7,8824.559326
9135.693845,7,8826.158814
6932.807195,19,8829.009506
8829.469842,9,8830.775317
7715.115668,14,8832.942223
8548.861871,11,8835.995252
9022.484594,7,8837.625325
8734.633395,9,8839.876796
9215.289803,6,8841.593094
8121.878469,12,8843.692175
9130.778146,7,8845.309282
8731.878972,9,8847.059526
8522.261113,10,8849.026671
7933.341477,13,8852.162967
9326.482176,6,8853.79231
8814.88509,8,8855.593377
7816.83729,13,8857.675223
9219.486889,6,8859.442954
9134.393369,7,8861.310451
8733.5103,9,8863.05931
9529.875051,5,8864.608365
9419.73268,5,8866.225974
8931.422695,8,8867.976887
6220.595982,21,8870.726978
8517.73908,10,8872.541861
9415.1912,5,8874.192123
9417.344231,5,8875.624612
8620.43151,9,8877.72577
10000.0,1,8879.0922
9419.067986,5,8880.541281
6952.988503,19,8882.892597
8130.340534,12,8884.826026
7657.658821,16,8886.958543
9130.830957,7,8888.541707
9121.397931,7,8890.258584
9132.375669,7,8892.058671
9133.17378,7,8893.642309
7327.394432,16,8896.34273
8818.476361,8,8897.992405
8429.659881,11,8900.02551
8037.051807,13,8902.210005
9619.856531,4,8903.726555
8040.140487,13,8905.85976
9330.869378,6,8907.341383
6142.451697,23,8910.5436
8819.241023,8,8912.242671
9333.936098,6,8913.742019
9020.993673,7,8915.359375
8931.386952,8,8917.225537
9529.330318,5,8919.025403
8130.062261,12,8920.992957
10000.0,1,8922.274319
6451.545889,22,8925.159566
7114.702261,17,8927.525793
9020.425192,7,8929.192971
9130.062459,7,8930.87512
9418.093578,5,8932.459233
9331.600323,6,8934.025052
9130.636636,7,8935.709249
8930.444711,8,8937.458709
6833.175744,19,8939.976137
9418.940156,5,8941.40798
8931.590173,8,8943.025001
9127.233394,7,8944.709244
9422.311179,5,8946.157742
5731.947779,26,8949.09219
8728.638017,9,8950.775999
8932.963391,10,8952.708699
6181.571621,26,8956.210176
9619.483416,4,8957.674821
9422.520908,5,8959.175142
6255.491263,24,8962.226244
9215.177048,6,8963.876174
9133.354214,7,8965.474935
8417.741987,10,8967.708634
9220.770465,6,8969.391999
8932.650242,8,8971.108578
8555.977049,11,8973.32592
9415.89505,5,8974.875604
8229.397792,12,8977.127693
9008.313706,7,8978.927671
7732.15903,14,8980.908652
9216.987439,6,8982.526402
9017.130168,7,8984.192145
9022.287824,7,8985.908077
9217.80882,6,8987.425313
9532.821405,5,8988.858482
8820.647887,8,8990.625181
8726.446574,9,8992.441621
8433.044036,11,8994.55944
9332.426655,6,8996.141739
8932.28975,8,8997.8419
8930.664403,8,8999.541651
9217.011749,6,9001.209324
9136.351128,7,9002.808358
9134.314195,7,9004.49337
7929.112847,13,9006.859518
7732.862111,14,9009.009612
9334.008739,6,9010.592023
1945.814176,44,9016.192814
9419.459738,5,9017.774765
8440.528254,11,9019.908939
8932.200029,8,9021.576173
9334.213008,6,9023.243123
8416.362206,10,9025.092722
9123.67044,7,9026.894539
9418.361399,5,9028.491475
9134.192694,7,9030.141875
7853.988661,15,9032.225272
8547.45527,11,9034.242675
9123.586697,7,9035.808688
8820.597048,8,9037.424853
8437.834032,11,9039.291553
8561.513903,11,9041.528195
9417.488835,5,9042.94189
8932.988128,8,9044.676027
9418.662413,5,9046.175811
9333.376353,6,9047.724955
4348.744996,33,9051.57635
9418.3088,5,9053.008039
-830.102241,59,9059.259995
8930.203614,8,9061.076732
9112.478956,7,9063.15977
9217.269107,6,9064.792682
9531.301453,5,9066.291848
-40000.0,200,9083.809512
9219.315717,6,9085.426215
8327.806729,11,9087.47712
9212.862946,6,9089.007982
8821.031656,8,9090.759803
8729.528709,9,9092.424805
9220.732017,6,9093.908985
8730.602499,9,9095.80973
7420.828633,15,9097.892413
6184.649802,25,9101.443157
8816.390631,8,9103.174758
9018.916324,7,9105.008405
3517.273587,35,9110.594808
8617.933214,9,9112.341469
8733.493923,9,9114.042552
7935.413687,13,9116.878547
7029.249364,18,9119.543366
8329.261902,11,9121.626388
9416.096792,5,9123.342859
8724.170363,9,9125.17568
9216.168001,6,9126.809034
8620.309327,9,9128.758608
8926.982845,8,9130.525686
9129.610138,7,9132.359162
6243.109152,23,9135.208758
8529.551655,10,9137.076058
8732.447081,9,9138.825956
9132.572009,7,9140.508642
10000.0,1,9141.85854
5582.964404,29,9145.276547
8728.408114,9,9147.041979
9216.711658,6,9148.842417
8230.376752,12,9150.876539
7330.809706,16,9153.241848
8317.453532,11,9155.092959
6126.78882,23,9158.226532
8716.620204,9,9160.108263
8934.039406,8,9161.859581
9419.919598,5,9163.30872
9016.525232,7,9164.92523
9217.29174,6,9166.557736
8524.393571,10,9168.359869
9132.037122,7,9170.158811
8930.340886,8,9172.209992
6069.255588,25,9175.109423
8932.652988,8,9176.825046
9017.068616,7,9178.610098
9330.931789,6,9180.19173
9133.841992,7,9181.908455
8728.130008,9,9183.692668
5132.805688,27,9188.328884
6620.024164,19,9191.39154
8528.175578,10,9193.092219
6233.61241,23,9196.693759
9219.631505,6,9198.274657
8042.898274,13,9200.460174
9211.993647,6,9202.243087
9417.374117,5,9203.809233
8534.642416,10,9205.591276
8930.825818,8,9207.30928
9615.995405,4,9209.125436
7812.986558,13,9211.309171
8336.826408,11,9213.209123
9129.9376,7,9214.976718
6833.6696,19,9217.409671
8031.875841,13,9220.062405
7634.102343,15,9222.242994
8548.450568,11,9224.409704
9131.203017,7,9226.193242
2930.276675,38,9229.991851
9132.040012,7,9231.574632
5030.31316,34,9236.84203
9132.807346,7,9238.475724
9216.713162,6,9240.126112
8745.048721,10,9242.091535
9125.714143,7,9243.691739
7424.243238,16,9246.277435
9417.843749,5,9247.85945
-5578.437461,102,9259.410175
9134.251537,7,9261.779509
9530.607991,5,9263.20769
5942.200856,25,9266.425358
9414.045065,5,9267.875203
7133.950139,17,9270.276339
9417.048844,5,9271.775641
9018.254257,7,9273.47503
9134.393493,7,9275.141588
8132.409042,12,9277.275253
8428.76618,11,9279.643074
6436.635056,23,9282.442772
9129.803534,7,9284.259972
6044.895887,25,9287.225337
9333.487902,6,9288.841117
8531.790842,10,9290.691602
7145.390083,18,9293.24163
8322.734639,11,9295.326706
9124.470106,7,9296.891131
9219.994475,6,9298.509357
8412.861905,10,9300.259271
9017.316472,7,9301.908526
8935.051296,8,9303.59242
8934.045066,8,9305.358424
8746.89293,10,9307.325915
8432.9729,11,9309.393139
9212.588873,6,9311.059765
8815.541813,8,9312.674736
8934.874253,8,9314.458238
8631.189222,10,9316.425286
8936.818078,8,9318.108393
9327.781297,6,9319.708797
8731.437532,9,9321.627666
8328.163166,11,9323.910831
8932.9457,8,9325.893838
7930.888721,18,9328.425954
8318.521675,11,9330.291239
8553.589055,11,9333.076638
9216.455911,6,9334.759645
9131.07822,7,9337.027127
9528.402716,5,9338.591027
9227.653759,7,9340.141311
8933.885739,8,9341.758685
8439.121612,11,9343.774965
7934.413979,13,9346.327361
9222.042743,6,9347.959516
6528.957834,20,9352.097026
8134.463199,12,9354.642931
8816.23943,8,9356.325249
8631.585192,10,9358.242705
8131.496141,12,9360.124947
9135.384756,7,9361.708071
6744.229811,20,9364.674898
8930.882853,9,9366.626121
8731.500174,9,9368.324865
9020.92405,7,9369.908134
8732.037069,9,9371.541505
-9652.318909,117,9382.375962
7843.314951,15,9385.009995
8815.502028,8,9386.742287
8730.657735,9,9388.525548
8115.121765,12,9390.509273
6318.3596,22,9393.509941
9215.440623,6,9395.041833
7681.339904,17,9397.291541
9414.550666,5,9398.891927
9327.16393,6,9400.442255
8734.832588,9,9402.225945
8933.614826,8,9403.908847
10000.0,1,9405.224287
8931.413468,8,9406.858214
8932.178902,8,9408.492287
8932.214913,8,9410.292627
8434.791762,12,9412.559895
9419.517261,5,9414.409565
9328.466982,6,9416.15819
9332.136423,6,9417.69166
9320.975638,6,9419.393222
9130.60269,7,9421.311602
1028.039436,50,9428.559853
9416.938322,5,9430.041891
9209.121788,6,9431.641537
6836.57035,19,9435.078009
7840.049169,14,9437.24175
7261.65353,19,9439.792713
8915.501577,8,9441.626733
7821.629146,14,9444.345144
8727.011167,9,9446.209361
8134.17286,12,9448.208961
9332.277035,6,9449.842379
8930.399363,8,9451.642315
8808.627759,8,9453.45923
9122.544428,7,9455.191859
4731.451464,29,9458.526806
9132.975861,7,9460.243212
9220.747259,6,9461.74107
8919.335731,8,9463.793079
9329.784125,6,9465.308079
8050.426621,14,9467.525991
8615.959769,9,9469.309296
9333.163939,6,9470.908601
9218.983086,6,9472.508914
9014.192898,7,9474.124873
